Date,Close,High,Low,Open,Volume
11/27/2024,1282.127563,1292.686402,1274.989258,1282.425043,9572746
11/28/2024,1259.919434,1285.498461,1258.184417,1278.905374,15027412
11/29/2024,1281.136108,1288.373654,1264.331283,1269.040613,13202307
12/2/2024,1297.94104,1300.122155,1266.115905,1276.972103,11024152
12/3/2024,1311.969971,1315.440004,1295.809483,1305.723863,16869482
12/4/2024,1297.742676,1317.026217,1292.884727,1314.646741,19608540
12/5/2024,1310.730591,1318.562854,1294.966703,1303.096446,16858723
12/6/2024,1300.320557,1312.564792,1298.783779,1312.564792,9037514
12/9/2024,1284.060913,1303.740933,1282.028417,1291.843677,14650002
12/10/2024,1273.848999,1283.812999,1269.238788,1278.21135,16043729
12/11/2024,1267.255981,1278.954998,1265.124487,1273.997808,11724373
12/12/2024,1252.087036,1267.255964,1249.80668,1259.126222,20906813
12/13/2024,1261.951782,1264.281637,1228.98647,1249.211829,28630222
12/16/2024,1257.440796,1270.032009,1255.705779,1264.083382,9486781
12/17/2024,1234.637817,1253.07854,1232.159222,1250.252966,17462791
12/18/2024,1242.519653,1249.162239,1230.027559,1230.027559,12670179
12/19/2024,1219.914795,1234.241146,1218.477258,1228.391638,14244653
12/20/2024,1194.980347,1228.88748,1191.212834,1213.52019,20312896
12/23/2024,1211.834717,1216.692666,1202.812534,1204.597171,10052824
12/24/2024,1212.280884,1222.988463,1210.545867,1211.834785,6734917
12/26/2024,1206.133911,1217.188348,1203.853555,1213.767935,10016178
12/27/2024,1210.595459,1217.386785,1206.580087,1207.869004,7000397
12/30/2024,1200.333862,1212.726837,1197.756148,1205.985131,8818766
12/31/2024,1205.043213,1208.661986,1195.822913,1197.657049,6405475
1/1/2025,1210.793579,1215.800389,1201.226179,1204.448352,5892590
1/2/2025,1231.167725,1233.794938,1209.554328,1210.793626,15486276
1/3/2025,1240.437622,1251.24432,1224.921594,1233.249697,15521102
1/6/2025,1207.571533,1251.194807,1204.597219,1243.213682,14816766
1/7/2025,1230.225708,1233.844481,1210.793549,1211.537128,10070505
1/8/2025,1254.664795,1260.167324,1234.687295,1238.306068,19346579
1/9/2025,1244.006836,1258.878406,1237.36425,1256.151951,12794704
1/10/2025,1231.266846,1245.989675,1225.417337,1243.114481,8120332
1/13/2025,1229.234375,1234.588164,1215.899582,1219.468735,13764861
1/14/2025,1228.143799,1242.618769,1216.742262,1233.447968,13095266
1/15/2025,1241.478516,1246.237466,1231.217157,1234.290591,9578856
1/16/2025,1255.606567,1264.08341,1240.586379,1248.121283,14117603
1/17/2025,1291.199219,1314.646751,1273.997794,1310.928859,29366277
1/20/2025,1294.272705,1304.732425,1289.117276,1304.732425,14040244
1/21/2025,1262.794556,1301.758118,1259.324523,1299.279523,14562976
1/22/2025,1266.165527,1271.915917,1257.837423,1267.355326,10273590
1/23/2025,1252.830688,1266.413341,1250.798192,1259.126296,8720682
1/24/2025,1235.629272,1262.10062,1232.853198,1255.160553,14235970
1/27/2025,1218.824219,1229.829156,1209.554298,1228.490739,9536019
1/28/2025,1223.831055,1234.092413,1208.067167,1227.400207,10568025
1/29/2025,1224.921631,1232.109556,1217.535466,1225.41735,5928156
1/30/2025,1242.321411,1246.237543,1221.848193,1224.971246,9269259
1/31/2025,1254.268188,1256.151945,1238.306061,1245.097387,6584612
2/1/2025,1253.772461,1259.67159,1230.374549,1254.26818,7118453
2/3/2025,1235.232666,1245.246166,1226.954183,1240.288976,9252345
2/4/2025,1274.196045,1277.765318,1235.926563,1237.364221,16691069
2/5/2025,1267.255981,1279.450717,1265.768824,1271.667953,10112028
2/6/2025,1270.577393,1276.972119,1259.473215,1262.794508,9956001
2/7/2025,1255.854492,1272.708939,1251.194782,1265.223654,8764283
2/10/2025,1242.91626,1255.656214,1234.885636,1253.673338,6970972
2/11/2025,1224.277222,1253.723004,1219.567891,1253.723004,8859714
2/12/2025,1206.133911,1216.39527,1183.132478,1209.008984,21131654
2/13/2025,1205.687622,1217.485757,1201.622751,1206.629561,8511216
2/14/2025,1206.827881,1213.520087,1195.128864,1208.562897,10298145
2/17/2025,1214.412476,1216.99019,1194.187115,1200.730582,8166683
2/18/2025,1214.908203,1219.369674,1205.687781,1214.362864,6673250
2/19/2025,1216.94043,1222.195099,1207.125291,1209.058547,6217338
2/20/2025,1222.442993,1228.7386,1211.537176,1213.470431,7795582
2/21/2025,1217.634521,1229.383037,1211.685894,1218.17974,6904025
2/24/2025,1204.151123,1212.776586,1200.135751,1206.133999,7172498
2/25/2025,1193.691406,1210.545853,1191.212811,1200.631473,11552182
2/27/2025,1196.764771,1204.597155,1190.370044,1202.41604,11509215
2/28/2025,1189.824707,1206.927012,1183.083001,1191.708463,23007298
3/3/2025,1161.22168,1196.120247,1146.102251,1193.691272,17944938
3/4/2025,1151.951782,1163.948157,1149.621927,1152.249141,11377373
3/5/2025,1165.534424,1172.871089,1147.093702,1151.059454,8664095
3/6/2025,1199.243286,1203.556017,1175.002677,1186.751193,14468014
3/7/2025,1239.099243,1244.056433,1201.622839,1205.588591,16474965
3/10/2025,1227.796875,1247.229036,1224.822561,1234.340342,11931051
3/11/2025,1236.620605,1238.801721,1219.220821,1229.38306,10089838
3/12/2025,1246.287231,1252.186239,1233.348917,1247.229049,11977555
3/13/2025,1237.215454,1253.326321,1233.200082,1249.26145,9505270
3/17/2025,1228.24292,1246.634143,1222.542152,1231.514714,16640917
3/18/2025,1228.24292,1228.24292,1228.24292,1228.24292,0
3/19/2025,1236.471924,1242.519671,1228.193441,1230.424176,16162399
3/20/2025,1258.283447,1262.100459,1239.347007,1241.131523,15971477
3/21/2025,1265.421875,1270.032086,1259.225387,1264.083458,21780769
3/24/2025,1290.951416,1294.818048,1273.254272,1279.946478,20299319
3/25/2025,1274.44397,1296.503466,1271.618396,1296.503466,13713899
3/26/2025,1262.150146,1282.722484,1257.886915,1279.946409,12074747
3/27/2025,1267.255981,1273.997808,1260.415156,1267.206482,15028056
3/28/2025,1264.182495,1284.655713,1258.134748,1269.040565,18147129
4/1/2025,1241.875122,1266.95855,1238.60345,1253.772377,12099648
4/2/2025,1240.437622,1244.799973,1233.249697,1236.86847,10142590
4/3/2025,1238.008545,1241.082099,1222.492638,1222.492638,7434366
4/4/2025,1194.385254,1234.786351,1182.934218,1230.47362,17908652
4/7/2025,1155.719238,1161.221768,1105.30464,1122.506065,22156106
4/8/2025,1172.078003,1186.354735,1153.339921,1161.965383,19555040
4/9/2025,1175.20105,1179.613022,1157.999624,1159.486781,10223104
4/11/2025,1208.513306,1212.181699,1184.917154,1184.917154,11224242
4/15/2025,1229.4823,1240.288999,1226.507986,1240.288999,13378535
4/16/2025,1228.689209,1230.275486,1218.477349,1223.533659,8248464
4/17/2025,1263.587769,1269.238917,1217.089301,1229.581396,15398401
4/21/2025,1284.407959,1289.761749,1256.151975,1259.126289,10429964
4/22/2025,1280.144653,1292.735988,1275.286704,1288.869356,13051707
4/23/2025,1288.869385,1294.818013,1274.394414,1285.895071,10480888
4/24/2025,1290.455688,1293.330883,1279.252512,1281.334507,10468940
4/25/2025,1289.265991,1313.853581,1277.071255,1292.339425,14431012
4/28/2025,1357.080322,1362.83059,1308.896341,1328.526861,31104496
4/29/2025,1387.715698,1398.819876,1358.270039,1359.261477,32538970
4/30/2025,1392.970337,1400.307002,1357.27857,1389.996023,25480745
5/2/2025,1407.643677,1414.484502,1397.035218,1401.893288,13007841
5/5/2025,1419.045288,1427.175031,1414.682937,1418.747808,12685649
5/6/2025,1408.734253,1419.73919,1398.522393,1418.747752,14084117
5/7/2025,1393.961792,1412.204275,1390.689998,1408.734242,13440169
5/8/2025,1394.953247,1408.63514,1386.030305,1392.078053,16106175
5/9/2025,1365.408447,1382.857854,1362.731613,1373.637432,13668904
5/12/2025,1424.200684,1426.679279,1388.013197,1388.013197,10674081
5/13/2025,1403.578735,1435.304752,1400.307063,1421.22638,11407896
5/14/2025,1412.204224,1417.657132,1403.380402,1407.841872,5570160
5/15/2025,1441.749146,1448.887572,1400.604467,1412.799203,20177211
5/16/2025,1443.930298,1448.490888,1434.908236,1440.757624,9036695
5/19/2025,1428.463867,1442.145638,1425.886032,1439.667044,6195791
5/20/2025,1412.402588,1432.627948,1409.626634,1425.886121,11270560
5/21/2025,1416.963135,1423.903201,1405.958197,1411.708586,6136364
5/22/2025,1397.332764,1411.609495,1384.939788,1409.03166,12134466
5/23/2025,1414.583862,1421.523929,1394.556741,1394.556741,6474883
5/26/2025,1422.515259,1428.662126,1412.898238,1419.739184,4842944
5/27/2025,1409.92395,1424.696401,1401.794207,1413.889702,12640414
5/28/2025,1400.802734,1410.419634,1398.621498,1407.941039,5944611
5/29/2025,1405.660889,1407.842004,1396.539586,1400.009619,13771917
5/30/2025,1408.734253,1418.351153,1397.630075,1405.859059,13788484
6/2/2025,1401.595825,1405.363338,1383.650822,1400.009549,8098668
6/3/2025,1393.466187,1414.286386,1391.384191,1410.122394,11252626
6/4/2025,1411.312012,1413.493127,1394.060966,1402.587309,8126827
6/5/2025,1430.050171,1442.244785,1411.411088,1415.77344,13716817
6/6/2025,1431.140747,1439.072251,1424.6964,1428.662152,8182161
6/9/2025,1436.395386,1445.020848,1432.925353,1444.525129,7885125
6/10/2025,1426.183472,1441.45164,1423.704877,1437.585008,7913181
6/11/2025,1436.494507,1456.025787,1430.744118,1433.421073,8195700
6/12/2025,1429.25708,1444.52525,1422.118774,1441.055217,8828114
6/13/2025,1415.674316,1423.209221,1402.190784,1411.807684,9757276
6/16/2025,1425.489624,1430.050215,1412.20433,1414.682925,8458093
6/17/2025,1418.946045,1435.602252,1413.592376,1435.602252,10366599
6/18/2025,1417.855469,1430.446804,1413.493117,1417.756349,6681735
6/19/2025,1421.028198,1427.571665,1413.493172,1417.855524,10007230
6/20/2025,1453.646362,1458.405313,1415.872598,1418.747793,29010635
6/23/2025,1444.326904,1451.26697,1429.653574,1440.559392,5989078
6/24/2025,1438.378296,1462.371047,1430.744151,1452.456667,16402744
6/25/2025,1454.737061,1459.79337,1447.995234,1451.465267,7525851
6/26/2025,1482.497314,1485.967348,1452.555814,1456.521566,14657893
6/27/2025,1502.425171,1508.968637,1484.083568,1486.562163,11117052
6/30/2025,1487.751831,1511.744703,1483.19124,1500.838885,8409527
7/1/2025,1515.313843,1518.288157,1487.256099,1487.751818,10368523
7/2/2025,1505.796021,1516.900077,1495.7824,1515.313801,6361002
7/3/2025,1504.804688,1518.783939,1500.045737,1507.779002,11283291
7/4/2025,1514.223389,1516.900223,1504.209768,1510.951595,6603501
7/7/2025,1528.301636,1531.573429,1511.942909,1513.529186,7251074
7/8/2025,1524.434937,1531.672482,1517.098272,1522.84866,7171261
7/9/2025,1505.994263,1537.720277,1497.170441,1523.542666,8870660
7/10/2025,1504.209595,1511.645379,1494.592695,1506.68819,10047129
7/11/2025,1482.398071,1502.028592,1477.540122,1499.054278,7234991
7/14/2025,1470.99646,1487.156947,1466.43587,1479.423683,10311846
7/15/2025,1472.682007,1483.686944,1469.707693,1473.475085,8132454
7/16/2025,1472.880249,1478.234038,1458.900998,1460.388155,10409983
7/17/2025,1463.759155,1476.846089,1461.28056,1474.664974,11854613
7/18/2025,1463.362549,1472.087252,1456.521602,1472.087252,10296318
7/21/2025,1416.368286,1463.362471,1410.915377,1452.456653,22442744
7/22/2025,1400.703613,1419.640054,1398.621497,1415.178583,20396320
7/23/2025,1412.402588,1413.790625,1402.289968,1413.790625,8354596
7/24/2025,1390.888428,1410.816308,1384.047481,1407.048795,14740507
7/25/2025,1379.78418,1389.004601,1372.249275,1386.922606,11854722
7/28/2025,1375.719238,1395.746357,1373.141524,1380.379069,7748361
7/29/2025,1404.966675,1408.040108,1371.158665,1371.158665,10750072
7/30/2025,1398.026611,1411.113665,1389.30203,1405.958115,7209849
7/31/2025,1378.296997,1390.590852,1370.365493,1376.215002,17065827
8/1/2025,1381.76709,1393.862706,1372.447669,1375.025384,10321171
8/4/2025,1399.414673,1403.975263,1379.784153,1383.155066,6312820
8/5/2025,1379.78418,1398.918981,1376.215027,1398.918981,9315972
8/6/2025,1380.874756,1383.948189,1371.456096,1379.982438,5834312
8/7/2025,1377.504028,1381.767139,1354.304354,1375.818511,9976705
8/8/2025,1356.088867,1385.237046,1353.312793,1373.141551,8793606
8/11/2025,1374.331299,1376.115936,1349.545349,1358.270052,9997486
8/12/2025,1368.581055,1389.896972,1363.425504,1370.068212,12244664
8/13/2025,1370.762085,1379.883387,1365.705776,1376.115874,7457021
8/14/2025,1367.477417,1374.345564,1363.794373,1370.961309,7126128
8/18/2025,1375.340942,1388.480265,1370.662622,1383.602792,11785109
8/19/2025,1413.564209,1414.460091,1382.706881,1383.602763,14384719
8/20/2025,1406.496948,1418.342205,1403.510755,1406.496948,8725641
8/21/2025,1418.242676,1425.309975,1413.763386,1418.441707,11021323
8/22/2025,1402.714355,1416.849075,1401.420411,1413.464699,5818868
8/25/2025,1406.098755,1412.967023,1399.230487,1408.189066,5979407
8/26/2025,1378.526245,1403.510702,1375.241384,1401.519907,12145259
8/28/2025,1379.521729,1385.792661,1360.210988,1383.503319,13161813
8/29/2025,1350.953735,1397.040698,1343.78692,1374.743765,18758842
9/1/2025,1347.668945,1356.926071,1334.430108,1349.759256,11232238
9/2/2025,1360.210938,1378.128096,1348.266165,1348.564833,11517006
9/3/2025,1366.282837,1370.164912,1354.238549,1363.396159,7847563
9/4/2025,1353.044067,1367.676364,1350.85412,1365.486538,13223177
9/5/2025,1368.671875,1374.644261,1353.044179,1356.727102,5777575
9/8/2025,1372.155762,1379.621245,1366.08386,1373.648858,6986720
9/9/2025,1369.866211,1374.843199,1362.400728,1370.264394,9754452
9/10/2025,1370.662598,1382.109671,1367.77592,1377.530866,7790815
9/11/2025,1376.933716,1379.123542,1368.671866,1369.667264,9766072
9/12/2025,1388.579834,1389.8739,1374.146567,1376.933729,7403368
9/15/2025,1392.859985,1394.353082,1382.209158,1386.588932,5396697
9/16/2025,1398.832397,1401.519923,1391.764977,1398.235062,8686961
9/17/2025,1407.293335,1409.682192,1400.425066,1400.524582,7519417
9/18/2025,1408.487671,1415.455454,1404.207412,1413.862842,9332642
9/19/2025,1400.922729,1410.478523,1397.14017,1408.388212,13461373
9/22/2025,1384.199951,1404.20742,1381.611942,1397.438789,7757970
9/23/2025,1383.403809,1388.579828,1370.463638,1384.598237,14014702
9/24/2025,1376.63501,1389.57518,1374.047,1378.924473,5922759
9/25/2025,1366.083862,1378.12815,1362.699486,1374.942926,11411143
9/26/2025,1371.259888,1376.336392,1359.713298,1365.685685,9879109
9/29/2025,1366.481934,1382.607327,1361.703976,1375.24136,14231999
9/30/2025,1357.722412,1370.762097,1356.527984,1370.762097,14604684
10/1/2025,1362.400757,1372.255218,1356.428371,1360.708629,12045916
10/3/2025,1357.125244,1365.287457,1350.655159,1356.926092,12842347
10/6/2025,1368.671875,1371.060854,1352.745511,1353.740909,12396580
10/7/2025,1378.426758,1389.475648,1369.567694,1369.66721,11244040
10/8/2025,1361.106812,1382.607377,1358.220134,1378.426755,8525081
10/9/2025,1371.458984,1373.648811,1362.798952,1367.676425,8826633
10/10/2025,1375.340942,1381.611996,1368.771342,1371.458989,6373084
10/13/2025,1368.671875,1371.3594,1361.50506,1370.563155,7600682
10/14/2025,1369.567749,1381.612037,1363.794394,1373.648855,9768174
10/15/2025,1367.975098,1377.630407,1366.382364,1376.635009,10882743
10/16/2025,1391.864624,1394.05445,1368.671809,1368.771325,12315932
10/17/2025,1410.279541,1416.749626,1392.660928,1394.552208,19335561
10/20/2025,1460.049316,1467.0171,1426.703495,1433.372611,24721978
10/21/2025,1458.456665,1467.216213,1453.280646,1461.243827,2066169
10/23/2025,1441.734009,1476.075228,1437.951449,1468.211562,18707090
10/24/2025,1444.919312,1453.081646,1434.36812,1443.326699,9700837
10/27/2025,1477.269653,1478.165536,1451.289799,1456.266787,14113867
10/28/2025,1480.056885,1485.133389,1470.799637,1477.269723,17631577
10/29/2025,1497.2771,1501.358327,1481.251222,1483.142502,11884745
10/30/2025,1481.649414,1496.182196,1477.170125,1493.096487,9318663
10/31/2025,1479.559204,1490.608095,1475.478098,1483.540795,8758053
11/3/2025,1477.866943,1488.119588,1472.491893,1479.161009,8452085
11/4/2025,1466.320313,1485.92972,1463.334119,1477.070656,10007806
11/6/2025,1489.214478,1494.689165,1469.406039,1477.17019,16772678
11/7/2025,1471.197754,1491.503891,1469.107443,1487.721331,7821765
11/10/2025,1482.445801,1494.091905,1468.709264,1471.098243,7068438
11/11/2025,1486.526978,1491.90215,1473.387655,1490.110385,7127506
11/12/2025,1504.543579,1517.68278,1493.096506,1498.073494,12384459
11/13/2025,1503.946411,1515.094817,1499.865305,1508.027517,7196443
11/14/2025,1511.909546,1513.900341,1498.571193,1498.571193,7682823
11/17/2025,1511.312378,1516.687428,1504.543625,1513.900388,5871416
11/18/2025,1512.407227,1520.768591,1503.548163,1514.696568,11045042
11/19/2025,1511.909546,1515.293922,1505.041278,1510.416449,5692366
11/20/2025,1541.970581,1543.762346,1519.673648,1522.958509,18171724
11/21/2025,1539.482056,1550.630583,1533.011971,1533.907853,9615271
11/24/2025,1528.831299,1542.866382,1524.750193,1542.866382,18433951
11/25/2025,1532.61377,1552.422208,1518.080988,1528.831331,15033482
11/26/2025,1562.674805,1564.366932,1533.410089,1535.201854,14054299
11/27/2025,1556.204712,1568.248999,1548.838745,1567.7513,9794643
11/28/2025,1560.285889,1574.022425,1555.806599,1560.783588,8959508
12/1/2025,1558.892334,1570.239892,1556.40384,1567.751398,8920233
12/2/2025,1539.183472,1560.285854,1534.903213,1553.915284,11389150
12/3/2025,1531.718018,1545.255402,1525.944662,1538.088466,6090883
12/4/2025,1528.532715,1553.318142,1510.615556,1528.930898,11867930
12/5/2025,1533.509644,1538.685784,1513.60169,1523.356636,10183266
12/8/2025,1535.898682,1543.861863,1527.9355,1532.116122,11301491
12/9/2025,1522.361206,1535.400891,1513.103959,1533.211065,11503971
12/10/2025,1529.826782,1540.377974,1524.352095,1526.940105,7991629
12/11/2025,1537.889404,1542.866393,1516.986053,1529.826707,4706197
12/12/2025,1549.336548,1552.621409,1538.984387,1543.662829,5106655
12/15/2025,1549.037842,1551.426821,1539.382533,1544.060853,5774543
12/16/2025,1535.201904,1544.558545,1531.718012,1537.889429,11731856
12/17/2025,1537.292236,1542.866439,1532.215732,1542.866439,7116649
12/18/2025,1537.292236,1544.359536,1528.134505,1528.134505,6580829
12/19/2025,1557.896851,1566.954945,1543.861768,1547.246144,13937275
12/22/2025,1568.149536,1570.239847,1558.096044,1566.258256,10184852
12/23/2025,1563.471069,1573.624198,1560.88306,1573.624198,7506564
12/24/2025,1551.028687,1568.448147,1546.449881,1565.461954,8815745
12/26/2025,1552.024048,1553.815812,1547.146696,1547.544758,2311495
12/29/2025,1538.486694,1550.929166,1536.495899,1547.743942,5972105
12/30/2025,1532.713379,1546.449794,1530.722584,1539.880194,8815884
12/31/2025,1563.172607,1569.742208,1533.90789,1533.90789,5771830
